"state"	"variable"	"value"
"WASHINGTON"	"1980"	4.18667639847092
"WEST VIRGINIA"	"1980"	1.53874245759739
"WISCONSIN"	"1980"	31.3870193743124
"WYOMING"	"1980"	NA
"ALABAMA"	"1981"	NA
"ARIZONA"	"1981"	0.249100834950413
"ARKANSAS"	"1981"	0.610500344278587
"CALIFORNIA"	"1981"	1.42057544175882
"COLORADO"	"1981"	0.2686458703421
"CONNECTICUT"	"1981"	0.191764605111933
"DELAWARE"	"1981"	NA
"DISTRICT OF COLUMBIA"	"1981"	0.157012245385018
"FLORIDA"	"1981"	2.93345069752356
"GEORGIA"	"1981"	1.97545231123431
"IDAHO"	"1981"	0.103928065150425
"ILLINOIS"	"1981"	0.244681284276134
"INDIANA"	"1981"	0.328441081775443
"IOWA"	"1981"	0.0343880964916232
"KANSAS"	"1981"	0.0419313759487498
"KENTUCKY"	"1981"	0.0272450314598378
"LOUISIANA"	"1981"	0.0933858753396619
"MAINE"	"1981"	0.441293413342771
"MARYLAND"	"1981"	0.117318429200088
"MASSACHUSETTS"	"1981"	1.05743336652981
"MICHIGAN"	"1981"	0.380051137509342
"MINNESOTA"	"1981"	0.170244724359199
"MISSISSIPPI"	"1981"	NA
"MISSOURI"	"1981"	0.0202754870983021
"MONTANA"	"1981"	NA
"NEBRASKA"	"1981"	0.0633506808614426
"NEVADA"	"1981"	1.6516153387876
"NEW HAMPSHIRE"	"1981"	0.533833855956678
"NEW JERSEY"	"1981"	0.796493054580564
"NEW MEXICO"	"1981"	0.600263515683385
"NEW YORK"	"1981"	NA
"NORTH CAROLINA"	"1981"	0.0671518048810297
"NORTH DAKOTA"	"1981"	NA
"OHIO"	"1981"	0.185385504522016
"OKLAHOMA"	"1981"	0.258384245795765
"OREGON"	"1981"	0.187407561220428
"PENNSYLVANIA"	"1981"	4.08143749577837
"RHODE ISLAND"	"1981"	NA
"SOUTH CAROLINA"	"1981"	NA
"SOUTH DAKOTA"	"1981"	NA
"TENNESSEE"	"1981"	0.0864368110175817
"TEXAS"	"1981"	6.26597093593126
"UTAH"	"1981"	NA
"VERMONT"	"1981"	0.387902109023767
"VIRGINIA"	"1981"	0.165316672351723
"WASHINGTON"	"1981"	0.0472173516212432
"WEST VIRGINIA"	"1981"	0.204695300809979
"WISCONSIN"	"1981"	0.10579003682128
"WYOMING"	"1981"	0.203371079005597
"ALABAMA"	"1982"	0.0509519609626456
"ARIZONA"	"1982"	0.553659847307535
"ARKANSAS"	"1982"	NA
"CALIFORNIA"	"1982"	3.02175555214343
"COLORADO"	"1982"	0.195978264703923
"CONNECTICUT"	"1982"	0.0637142949073483
"DELAWARE"	"1982"	NA
"DISTRICT OF COLUMBIA"	"1982"	0.157685430181622
"FLORIDA"	"1982"	1.98636152715676
"GEORGIA"	"1982"	NA
"IDAHO"	"1982"	NA
"ILLINOIS"	"1982"	0.122555327602646
"INDIANA"	"1982"	0.0548654497997594
"IOWA"	"1982"	NA
"KANSAS"	"1982"	1.83241559852107
"KENTUCKY"	"1982"	0.0542969964259002
"LOUISIANA"	"1982"	0.344620972070078
"MAINE"	"1982"	NA
"MARYLAND"	"1982"	0.11674270118795
"MASSACHUSETTS"	"1982"	0.0866367642762659
"MICHIGAN"	"1982"	0.603387880329094
"MINNESOTA"	"1982"	NA
"MISSISSIPPI"	"1982"	0.156446964283549
"MISSOURI"	"1982"	0.0405724694291514
"MONTANA"	"1982"	NA
"NEBRASKA"	"1982"	0.189659750407768
"NEVADA"	"1982"	NA
"NEW HAMPSHIRE"	"1982"	0.527582542926754
"NEW JERSEY"	"1982"	0.0807431817765868
"NEW MEXICO"	"1982"	NA
"NEW YORK"	"1982"	NA
"NORTH CAROLINA"	"1982"	0.0332275534170302
"NORTH DAKOTA"	"1982"	NA
"OHIO"	"1982"	0.0278885910284076
"OKLAHOMA"	"1982"	1.02928053602435
"OREGON"	"1982"	0.450294605245482
"PENNSYLVANIA"	"1982"	0.0590959368504196
"RHODE ISLAND"	"1982"	NA
"SOUTH CAROLINA"	"1982"	NA
"SOUTH DAKOTA"	"1982"	NA
"TENNESSEE"	"1982"	0.129142209463929
"TEXAS"	"1982"	1.13492459763173
"UTAH"	"1982"	0.192515757414744
"VERMONT"	"1982"	0.385275539433915
"VIRGINIA"	"1982"	0.0546171221400882
"WASHINGTON"	"1982"	0.748266360376303
"WEST VIRGINIA"	"1982"	0.0512924675985482
"WISCONSIN"	"1982"	0.0211467010089091
"WYOMING"	"1982"	NA
"ALABAMA"	"1983"	NA
"ARIZONA"	"1983"	NA
"ARKANSAS"	"1983"	NA
"CALIFORNIA"	"1983"	0.540220266335689
"COLORADO"	"1983"	NA
"CONNECTICUT"	"1983"	NA
"DELAWARE"	"1983"	NA
"DISTRICT OF COLUMBIA"	"1983"	NA
"FLORIDA"	"1983"	0.800011088525785
"GEORGIA"	"1983"	0.0698293545149042
"IDAHO"	"1983"	0.101846580348295
"ILLINOIS"	"1983"	1.29724218582503
"INDIANA"	"1983"	0.330251293713575
"IOWA"	"1983"	NA
"KANSAS"	"1983"	NA
"KENTUCKY"	"1983"	NA
"LOUISIANA"	"1983"	0.0227514927254377
"MAINE"	"1983"	NA
"MARYLAND"	"1983"	0.139103759116802
"MASSACHUSETTS"	"1983"	0.0517294268189834
"MICHIGAN"	"1983"	0.0110524667226806
"MINNESOTA"	"1983"	NA
"MISSISSIPPI"	"1983"	0.0778902036322539
"MISSOURI"	"1983"	0.0404552592140393
"MONTANA"	"1983"	NA
"NEBRASKA"	"1983"	NA
"NEVADA"	"1983"	NA
"NEW HAMPSHIRE"	"1983"	NA
"NEW JERSEY"	"1983"	0.334771287604022
"NEW MEXICO"	"1983"	NA
"NEW YORK"	"1983"	NA
"NORTH CAROLINA"	"1983"	NA
"NORTH DAKOTA"	"1983"	NA
"OHIO"	"1983"	0.400460734731829
"OKLAHOMA"	"1983"	NA
"OREGON"	"1983"	0.150768959385104
"PENNSYLVANIA"	"1983"	NA
"RHODE ISLAND"	"1983"	NA
"SOUTH CAROLINA"	"1983"	NA
"SOUTH DAKOTA"	"1983"	NA
"TENNESSEE"	"1983"	0.0214603833811649
"TEXAS"	"1983"	0.0190455923547437
"UTAH"	"1983"	0.626981653889826
"VERMONT"	"1983"	NA
"VIRGINIA"	"1983"	0.0179705595511098
"WASHINGTON"	"1983"	0.0232543754270085
"WEST VIRGINIA"	"1983"	0.0514122693324271
"WISCONSIN"	"1983"	NA
"WYOMING"	"1983"	NA
"ALABAMA"	"1984"	NA
"ARIZONA"	"1984"	NA
"ARKANSAS"	"1984"	0.387969831465905
"CALIFORNIA"	"1984"	1.03697540894073
"COLORADO"	"1984"	NA
"CONNECTICUT"	"1984"	NA
"DELAWARE"	"1984"	NA
"DISTRICT OF COLUMBIA"	"1984"	NA
"FLORIDA"	"1984"	0.0181160651000799
"GEORGIA"	"1984"	NA
"IDAHO"	"1984"	NA
"ILLINOIS"	"1984"	0.578331901523747
"INDIANA"	"1984"	0.0366412974536863
"IOWA"	"1984"	NA
"KANSAS"	"1984"	NA
"KENTUCKY"	"1984"	0.0270602819194291
"LOUISIANA"	"1984"	0.181798473210972
"MAINE"	"1984"	NA
"MARYLAND"	"1984"	0.229082321419449
"MASSACHUSETTS"	"1984"	0.496509622955729
"MICHIGAN"	"1984"	1.834365219021
"MINNESOTA"	"1984"	1.05827588578894
"MISSISSIPPI"	"1984"	NA
"MISSOURI"	"1984"	0.0803975174854551
"MONTANA"	"1984"	NA
"NEBRASKA"	"1984"	NA
"NEVADA"	"1984"	NA
"NEW HAMPSHIRE"	"1984"	0.204736790382285
"NEW JERSEY"	"1984"	NA
"NEW MEXICO"	"1984"	0.0705857274247433
"NEW YORK"	"1984"	NA
"NORTH CAROLINA"	"1984"	NA
"NORTH DAKOTA"	"1984"	NA
"OHIO"	"1984"	0.0186258829366983
"OKLAHOMA"	"1984"	NA
"OREGON"	"1984"	NA
"PENNSYLVANIA"	"1984"	0.0423184698453819
"RHODE ISLAND"	"1984"	NA
"SOUTH CAROLINA"	"1984"	NA
"SOUTH DAKOTA"	"1984"	NA
"TENNESSEE"	"1984"	NA
"TEXAS"	"1984"	2.06158697466859
"UTAH"	"1984"	1.29442497327937
"VERMONT"	"1984"	NA
"VIRGINIA"	"1984"	0.0177183386576941
"WASHINGTON"	"1984"	1.91083271787637
"WEST VIRGINIA"	"1984"	NA
"WISCONSIN"	"1984"	0.0633504400638319
"WYOMING"	"1984"	NA
"ALABAMA"	"1985"	NA
"ARIZONA"	"1985"	NA
"ARKANSAS"	"1985"	NA
"CALIFORNIA"	"1985"	0.771525884182846
"COLORADO"	"1985"	0.124660184129325
"CONNECTICUT"	"1985"	0.0624779179608707
"DELAWARE"	"1985"	NA
"DISTRICT OF COLUMBIA"	"1985"	NA
"FLORIDA"	"1985"	0.158574688413952
"GEORGIA"	"1985"	NA
"IDAHO"	"1985"	NA
"ILLINOIS"	"1985"	1.20177483722091
"INDIANA"	"1985"	NA
"IOWA"	"1985"	NA
"KANSAS"	"1985"	NA
"KENTUCKY"	"1985"	NA
"LOUISIANA"	"1985"	NA
"MAINE"	"1985"	NA
"MARYLAND"	"1985"	0.770438544949764
"MASSACHUSETTS"	"1985"	0.918252877659979
"MICHIGAN"	"1985"	0.363584560348592
"MINNESOTA"	"1985"	NA
"MISSISSIPPI"	"1985"	NA
"MISSOURI"	"1985"	0.0199989280574561
"MONTANA"	"1985"	4.86428640918377
"NEBRASKA"	"1985"	NA
"NEVADA"	"1985"	NA
"NEW HAMPSHIRE"	"1985"	NA
"NEW JERSEY"	"1985"	0.224703417924036
"NEW MEXICO"	"1985"	NA
"NEW YORK"	"1985"	NA
"NORTH CAROLINA"	"1985"	NA
"NORTH DAKOTA"	"1985"	NA
"OHIO"	"1985"	NA
"OKLAHOMA"	"1985"	NA
"OREGON"	"1985"	NA
"PENNSYLVANIA"	"1985"	0.0934510998429852
"RHODE ISLAND"	"1985"	NA
"SOUTH CAROLINA"	"1985"	NA
"SOUTH DAKOTA"	"1985"	NA
"TENNESSEE"	"1985"	NA
"TEXAS"	"1985"	0.82346334672465
"UTAH"	"1985"	NA
"VERMONT"	"1985"	NA
"VIRGINIA"	"1985"	NA
"WASHINGTON"	"1985"	0.999977727768791
"WEST VIRGINIA"	"1985"	0.104886064889862
"WISCONSIN"	"1985"	NA
"WYOMING"	"1985"	0.200122074465424
"ALABAMA"	"1986"	NA
"ARIZONA"	"1986"	1.14863937620418
"ARKANSAS"	"1986"	10.4631935725116
"CALIFORNIA"	"1986"	1.06633264257854
"COLORADO"	"1986"	NA
"CONNECTICUT"	"1986"	0.0930596139887212
"DELAWARE"	"1986"	NA
"DISTRICT OF COLUMBIA"	"1986"	NA
"FLORIDA"	"1986"	1.22562621571621
"GEORGIA"	"1986"	0.920346326322595
"IDAHO"	"1986"	NA
"ILLINOIS"	"1986"	1.31726191830043
"INDIANA"	"1986"	0.29335686055355
"IOWA"	"1986"	0.0358170037643671
"KANSAS"	"1986"	0.781051204483727
"KENTUCKY"	"1986"	NA
"LOUISIANA"	"1986"	NA
"MAINE"	"1986"	NA
"MARYLAND"	"1986"	0.245155012628826
"MASSACHUSETTS"	"1986"	0.304946331139866
"MICHIGAN"	"1986"	0.580645337993103
"MINNESOTA"	"1986"	0.0951200557784007
"MISSISSIPPI"	"1986"	NA
"MISSOURI"	"1986"	0.0995407587554061
"MONTANA"	"1986"	NA
"NEBRASKA"	"1986"	NA
"NEVADA"	"1986"	NA
"NEW HAMPSHIRE"	"1986"	0.0975559312542864
"NEW JERSEY"	"1986"	3.29303022936152
"NEW MEXICO"	"1986"	0.68365363645624
"NEW YORK"	"1986"	NA
"NORTH CAROLINA"	"1986"	0.0316376702146205
"NORTH DAKOTA"	"1986"	NA
"OHIO"	"1986"	NA
"OKLAHOMA"	"1986"	NA
"OREGON"	"1986"	0.149057509368264
"PENNSYLVANIA"	"1986"	0.0339479265964352
"RHODE ISLAND"	"1986"	NA
"SOUTH CAROLINA"	"1986"	1.55560169177667
"SOUTH DAKOTA"	"1986"	NA
"TENNESSEE"	"1986"	0.105513992421563
"TEXAS"	"1986"	1.56390455158418
"UTAH"	"1986"	0.120276588041861
"VERMONT"	"1986"	NA
"VIRGINIA"	"1986"	0.189273362355249
"WASHINGTON"	"1986"	2.82973104080203
"WEST VIRGINIA"	"1986"	NA
"WISCONSIN"	"1986"	NA
"WYOMING"	"1986"	NA
"ALABAMA"	"1987"	0.0996198506499199
"ARIZONA"	"1987"	0.17456561528706
"ARKANSAS"	"1987"	NA
"CALIFORNIA"	"1987"	1.05482353522272
"COLORADO"	"1987"	0.153351653744234
"CONNECTICUT"	"1987"	0.246359196019082
"DELAWARE"	"1987"	NA
"DISTRICT OF COLUMBIA"	"1987"	NA
"FLORIDA"	"1987"	0.400090587177113
"GEORGIA"	"1987"	0.0161070357626126
"IDAHO"	"1987"	NA
"ILLINOIS"	"1987"	0.956880842350106
"INDIANA"	"1987"	NA
"IOWA"	"1987"	NA
"KANSAS"	"1987"	NA
"KENTUCKY"	"1987"	NA
"LOUISIANA"	"1987"	NA
"MAINE"	"1987"	0.253255600747611
"MARYLAND"	"1987"	0.109515662601518
"MASSACHUSETTS"	"1987"	0.876128267874196
"MICHIGAN"	"1987"	0.239456277515023
"MINNESOTA"	"1987"	0.354179889382537
"MISSISSIPPI"	"1987"	0.0772634819947113
"MISSOURI"	"1987"	0.454842450485455
"MONTANA"	"1987"	2.48427762796204
"NEBRASKA"	"1987"	NA
"NEVADA"	"1987"	NA
"NEW HAMPSHIRE"	"1987"	5.21678590974581
"NEW JERSEY"	"1987"	0.0651827424257001
"NEW MEXICO"	"1987"	1.21743364986608
"NEW YORK"	"1987"	NA
"NORTH CAROLINA"	"1987"	NA
"NORTH DAKOTA"	"1987"	NA
"OHIO"	"1987"	NA
"OKLAHOMA"	"1987"	NA
"OREGON"	"1987"	0.999633097629722
"PENNSYLVANIA"	"1987"	0.101601355903962
"RHODE ISLAND"	"1987"	0.101050521218588
"SOUTH CAROLINA"	"1987"	NA
"SOUTH DAKOTA"	"1987"	NA
"TENNESSEE"	"1987"	NA
"TEXAS"	"1987"	1.19722357235752
"UTAH"	"1987"	NA
"VERMONT"	"1987"	0.925468333250041
"VIRGINIA"	"1987"	NA
"WASHINGTON"	"1987"	0.728171246459267
"WEST VIRGINIA"	"1987"	NA
"WISCONSIN"	"1987"	NA
"WYOMING"	"1987"	NA
"ALABAMA"	"1988"	NA
"ARIZONA"	"1988"	NA
"ARKANSAS"	"1988"	NA
"CALIFORNIA"	"1988"	1.68632588901256
"COLORADO"	"1988"	3.27991365550668
"CONNECTICUT"	"1988"	0.183376717208346
"DELAWARE"	"1988"	NA
"DISTRICT OF COLUMBIA"	"1988"	NA
"FLORIDA"	"1988"	0.568809956124438
"GEORGIA"	"1988"	NA
"IDAHO"	"1988"	NA
"ILLINOIS"	"1988"	0.245825725539265
"INDIANA"	"1988"	0.364183632312921
"IOWA"	"1988"	NA
"KANSAS"	"1988"	0.0406174502314382
"KENTUCKY"	"1988"	0.625000169837003
"LOUISIANA"	"1988"	NA
"MAINE"	"1988"	0.664540138224349
"MARYLAND"	"1988"	0.107344419292454
"MASSACHUSETTS"	"1988"	0.0501673750857444
"MICHIGAN"	"1988"	0.151876795807506
"MINNESOTA"	"1988"	NA
"MISSISSIPPI"	"1988"	0.155017610000496
"MISSOURI"	"1988"	0.393566293093541
"MONTANA"	"1988"	5.87351693697341
"NEBRASKA"	"1988"	NA
"NEVADA"	"1988"	NA
"NEW HAMPSHIRE"	"1988"	9.23721823020441
"NEW JERSEY"	"1988"	1.8412068047373
"NEW MEXICO"	"1988"	NA
"NEW YORK"	"1988"	NA
"NORTH CAROLINA"	"1988"	NA
"NORTH DAKOTA"	"1988"	NA
"OHIO"	"1988"	0.222252020456076
"OKLAHOMA"	"1988"	0.221025387291735
"OREGON"	"1988"	1.05789339863576
"PENNSYLVANIA"	"1988"	2.08513566719952
"RHODE ISLAND"	"1988"	NA
"SOUTH CAROLINA"	"1988"	NA
"SOUTH DAKOTA"	"1988"	NA
"TENNESSEE"	"1988"	NA
"TEXAS"	"1988"	0.0719984649927264
"UTAH"	"1988"	NA
"VERMONT"	"1988"	NA
"VIRGINIA"	"1988"	1.04358041507666
"WASHINGTON"	"1988"	NA
"WEST VIRGINIA"	"1988"	NA
"WISCONSIN"	"1988"	NA
"WYOMING"	"1988"	NA
"ALABAMA"	"1989"	0.347375405126566
"ARIZONA"	"1989"	0.0276076456613895
"ARKANSAS"	"1989"	NA
"CALIFORNIA"	"1989"	1.95426379289267
"COLORADO"	"1989"	0.885275067174061
"CONNECTICUT"	"1989"	2.31467169884416
"DELAWARE"	"1989"	NA
"DISTRICT OF COLUMBIA"	"1989"	1.28170620730316
"FLORIDA"	"1989"	0.110779519873648
"GEORGIA"	"1989"	0.015597949743094
"IDAHO"	"1989"	0.30168460684462
"ILLINOIS"	"1989"	0.0876440934629601
"INDIANA"	"1989"	0.615530225883299
"IOWA"	"1989"	0.0721867384299096
"KANSAS"	"1989"	1.25361475771468
"KENTUCKY"	"1989"	0.462294951793514
"LOUISIANA"	"1989"	1.6694514370685
"MAINE"	"1989"	NA
"MARYLAND"	"1989"	1.8615273281731
"MASSACHUSETTS"	"1989"	1.19691236506891
"MICHIGAN"	"1989"	3.27450924238339
"MINNESOTA"	"1989"	NA
"MISSISSIPPI"	"1989"	0.0388459791886551
"MISSOURI"	"1989"	0.608340545112376
"MONTANA"	"1989"	1.62573971156876
"NEBRASKA"	"1989"	NA
"NEVADA"	"1989"	0.087921208529764
"NEW HAMPSHIRE"	"1989"	0.4526845096793
"NEW JERSEY"	"1989"	NA
"NEW MEXICO"	"1989"	0.797924863405237
"NEW YORK"	"1989"	NA
"NORTH CAROLINA"	"1989"	1.61451012031299
"NORTH DAKOTA"	"1989"	NA
"OHIO"	"1989"	9.88067743032576
"OKLAHOMA"	"1989"	0.539629947176577
"OREGON"	"1989"	1.14671707443806
"PENNSYLVANIA"	"1989"	1.31468104320952
"RHODE ISLAND"	"1989"	0.599600665956473
"SOUTH CAROLINA"	"1989"	0.433930469874377
"SOUTH DAKOTA"	"1989"	NA
"TENNESSEE"	"1989"	0.0823987257861044
"TEXAS"	"1989"	12.0546911699387
"UTAH"	"1989"	3.165551298345
"VERMONT"	"1989"	NA
"VIRGINIA"	"1989"	0.130713700070226
"WASHINGTON"	"1989"	0.316034583453778
"WEST VIRGINIA"	"1989"	NA
"WISCONSIN"	"1989"	NA
"WYOMING"	"1989"	NA
"ALABAMA"	"1990"	0.722948182689006
"ARIZONA"	"1990"	2.58849029910218
"ARKANSAS"	"1990"	0.868598193804343
"CALIFORNIA"	"1990"	17.1064184450249
"COLORADO"	"1990"	3.47682229326361
"CONNECTICUT"	"1990"	NA
"DELAWARE"	"1990"	0.165201603777169
"DISTRICT OF COLUMBIA"	"1990"	1.79220302075819
"FLORIDA"	"1990"	1.36573165966243
"GEORGIA"	"1990"	2.05754934817144
"IDAHO"	"1990"	0.0174621917355637
"ILLINOIS"	"1990"	0.0179927374114712
"INDIANA"	"1990"	0.0359580556472486
"IOWA"	"1990"	0.987767487435598
"KANSAS"	"1990"	NA
"KENTUCKY"	"1990"	0.189494018485954
"LOUISIANA"	"1990"	NA
"MAINE"	"1990"	NA
"MARYLAND"	"1990"	2.16677049108603
"MASSACHUSETTS"	"1990"	1.5425596260186
"MICHIGAN"	"1990"	1.63242178685963
"MINNESOTA"	"1990"	1.04787012424323
"MISSISSIPPI"	"1990"	NA
"MISSOURI"	"1990"	NA
"MONTANA"	"1990"	NA
"NEBRASKA"	"1990"	NA
"NEVADA"	"1990"	0.480190923911347
"NEW HAMPSHIRE"	"1990"	NA
"NEW JERSEY"	"1990"	0.0657214174269539
"NEW MEXICO"	"1990"	0.138728703479271
"NEW YORK"	"1990"	NA
"NORTH CAROLINA"	"1990"	0.758696559311104
"NORTH DAKOTA"	"1990"	NA
"OHIO"	"1990"	1.73046020484599
"OKLAHOMA"	"1990"	0.0317578779385961
"OREGON"	"1990"	0.139841803959271
"PENNSYLVANIA"	"1990"	0.705686717606606
"RHODE ISLAND"	"1990"	1.39165701618795
"SOUTH CAROLINA"	"1990"	NA
"SOUTH DAKOTA"	"1990"	0.430353707712369
"TENNESSEE"	"1990"	0.40862259045474
"TEXAS"	"1990"	18.8898767672984
"UTAH"	"1990"	1.15525267397672
"VERMONT"	"1990"	NA
"VIRGINIA"	"1990"	0.885272256629804
"WASHINGTON"	"1990"	1.50926679615088
"WEST VIRGINIA"	"1990"	NA
"WISCONSIN"	"1990"	NA
"WYOMING"	"1990"	NA
"ALABAMA"	"1991"	NA
"ARIZONA"	"1991"	2.18199152044526
"ARKANSAS"	"1991"	NA
"CALIFORNIA"	"1991"	4.70287294668563
"COLORADO"	"1991"	NA
"CONNECTICUT"	"1991"	0.272488226237891
"DELAWARE"	"1991"	0.332850699818596
"DISTRICT OF COLUMBIA"	"1991"	NA
"FLORIDA"	"1991"	0.822749902429341
"GEORGIA"	"1991"	0.21043122619027
"IDAHO"	"1991"	0.855737817145943
"ILLINOIS"	"1991"	NA
"INDIANA"	"1991"	0.0357447581205835
"IOWA"	"1991"	NA
"KANSAS"	"1991"	NA
"KENTUCKY"	"1991"	0.0537298163944714
"LOUISIANA"	"1991"	NA
"MAINE"	"1991"	NA
"MARYLAND"	"1991"	0.924472449796524
"MASSACHUSETTS"	"1991"	2.10172171426123
"MICHIGAN"	"1991"	0.053188965715031
"MINNESOTA"	"1991"	0.337772489511601
"MISSISSIPPI"	"1991"	NA
"MISSOURI"	"1991"	NA
"MONTANA"	"1991"	NA
"NEBRASKA"	"1991"	NA
"NEVADA"	"1991"	0.103179703667891
"NEW HAMPSHIRE"	"1991"	NA
"NEW JERSEY"	"1991"	NA
"NEW MEXICO"	"1991"	0.126913987080156
"NEW YORK"	"1991"	NA
"NORTH CAROLINA"	"1991"	1.06521696903164
"NORTH DAKOTA"	"1991"	NA
"OHIO"	"1991"	0.109631471979749
"OKLAHOMA"	"1991"	NA
"OREGON"	"1991"	1.84394300577052
"PENNSYLVANIA"	"1991"	2.45364693723104
"RHODE ISLAND"	"1991"	0.197892641263188
"SOUTH CAROLINA"	"1991"	NA
"SOUTH DAKOTA"	"1991"	NA
"TENNESSEE"	"1991"	0.0604036534545755
"TEXAS"	"1991"	0.471318406909298
"UTAH"	"1991"	0.505680477362371
"VERMONT"	"1991"	0.0317399004033665
"VIRGINIA"	"1991"	2.28629314498968
"WASHINGTON"	"1991"	1.29337172856545
"WEST VIRGINIA"	"1991"	NA
"WISCONSIN"	"1991"	NA
"WYOMING"	"1991"	0.653224752863302
"ALABAMA"	"1992"	NA
"ARIZONA"	"1992"	NA
"ARKANSAS"	"1992"	NA
"CALIFORNIA"	"1992"	0.12590937643575
"COLORADO"	"1992"	0.314650799112914
"CONNECTICUT"	"1992"	NA
"DELAWARE"	"1992"	0.167345811752696
"DISTRICT OF COLUMBIA"	"1992"	0.287800841817462
"FLORIDA"	"1992"	0.219771316224332
"GEORGIA"	"1992"	0.044006317546947
"IDAHO"	"1992"	NA
"ILLINOIS"	"1992"	NA
"INDIANA"	"1992"	0.2838488916233
"IOWA"	"1992"	NA
"KANSAS"	"1992"	0.0394883260661651
"KENTUCKY"	"1992"	2.76194014610132
"LOUISIANA"	"1992"	NA
"MAINE"	"1992"	0.0331745984090458
"MARYLAND"	"1992"	0.162490392755528
"MASSACHUSETTS"	"1992"	1.45336162543964
"MICHIGAN"	"1992"	NA
"MINNESOTA"	"1992"	0.0889764417075291
"MISSISSIPPI"	"1992"	NA
"MISSOURI"	"1992"	NA
"MONTANA"	"1992"	NA
"NEBRASKA"	"1992"	NA
"NEVADA"	"1992"	NA
"NEW HAMPSHIRE"	"1992"	0.101516298187883
"NEW JERSEY"	"1992"	0.877499777491128
"NEW MEXICO"	"1992"	NA
"NEW YORK"	"1992"	NA
"NORTH CAROLINA"	"1992"	0.434327509001438
"NORTH DAKOTA"	"1992"	NA
"OHIO"	"1992"	NA
"OKLAHOMA"	"1992"	0.248407320936359
"OREGON"	"1992"	0.200551181497148
"PENNSYLVANIA"	"1992"	0.0248974019561059
"RHODE ISLAND"	"1992"	1.0863328464587
"SOUTH CAROLINA"	"1992"	0.801002302467308
"SOUTH DAKOTA"	"1992"	NA
"TENNESSEE"	"1992"	NA
"TEXAS"	"1992"	3.2263989480025
"UTAH"	"1992"	NA
"VERMONT"	"1992"	NA
"VIRGINIA"	"1992"	1.22217158939923
"WASHINGTON"	"1992"	NA
"WEST VIRGINIA"	"1992"	NA
"WISCONSIN"	"1992"	NA
"WYOMING"	"1992"	NA
"ALABAMA"	"1993"	0.166824593948938
"ARIZONA"	"1993"	0.122134769203962
"ARKANSAS"	"1993"	NA
"CALIFORNIA"	"1993"	0.143885223332888
"COLORADO"	"1993"	NA
"CONNECTICUT"	"1993"	0.0302190122915833
"DELAWARE"	"1993"	0.33596449527214
"DISTRICT OF COLUMBIA"	"1993"	NA
"FLORIDA"	"1993"	0.172324845257674
"GEORGIA"	"1993"	0.0143302609253909
"IDAHO"	"1993"	NA
"ILLINOIS"	"1993"	NA
"INDIANA"	"1993"	0.03524884983003
"IOWA"	"1993"	NA
"KANSAS"	"1993"	NA
"KENTUCKY"	"1993"	NA
"LOUISIANA"	"1993"	0.0231673040764262
"MAINE"	"1993"	0.033000201796234
"MARYLAND"	"1993"	0.0201130797570099
"MASSACHUSETTS"	"1993"	0.804957248720521
"MICHIGAN"	"1993"	0.0733743852536773
"MINNESOTA"	"1993"	NA
"MISSISSIPPI"	"1993"	NA
"MISSOURI"	"1993"	NA
"MONTANA"	"1993"	NA
"NEBRASKA"	"1993"	NA
"NEVADA"	"1993"	0.0141988618760275
"NEW HAMPSHIRE"	"1993"	0.0125803332907699
"NEW JERSEY"	"1993"	NA
"NEW MEXICO"	"1993"	NA
"NEW YORK"	"1993"	NA
"NORTH CAROLINA"	"1993"	NA
"NORTH DAKOTA"	"1993"	NA
"OHIO"	"1993"	NA
"OKLAHOMA"	"1993"	NA
"OREGON"	"1993"	NA
"PENNSYLVANIA"	"1993"	NA
"RHODE ISLAND"	"1993"	0.0985112972755716
"SOUTH CAROLINA"	"1993"	NA
"SOUTH DAKOTA"	"1993"	NA
"TENNESSEE"	"1993"	NA
"TEXAS"	"1993"	0.0495550725343103
"UTAH"	"1993"	NA
"VERMONT"	"1993"	0.368684548891412
"VIRGINIA"	"1993"	NA
"WASHINGTON"	"1993"	NA
"WEST VIRGINIA"	"1993"	NA
"WISCONSIN"	"1993"	NA
"WYOMING"	"1993"	NA
"ALABAMA"	"1994"	NA
"ARIZONA"	"1994"	0.360863329429327
"ARKANSAS"	"1994"	NA
"CALIFORNIA"	"1994"	0.107989868644618
"COLORADO"	"1994"	0.37592289069666
"CONNECTICUT"	"1994"	0.120622860263543
"DELAWARE"	"1994"	NA
"DISTRICT OF COLUMBIA"	"1994"	NA
"FLORIDA"	"1994"	0.0561819689027184
"GEORGIA"	"1994"	0.0139720126614379
"IDAHO"	"1994"	0.0167889672980298
"ILLINOIS"	"1994"	0.103563874573101
"INDIANA"	"1994"	0.0350785373372444
"IOWA"	"1994"	0.611278970256912
"KANSAS"	"1994"	0.0387519845860106
"KENTUCKY"	"1994"	NA
"LOUISIANA"	"1994"	0.0230018256549022
"MAINE"	"1994"	0.0328124843628004
"MARYLAND"	"1994"	0.0398163669157844
"MASSACHUSETTS"	"1994"	0.0804724052075303
"MICHIGAN"	"1994"	0.0104191227577918
"MINNESOTA"	"1994"	NA
"MISSISSIPPI"	"1994"	NA
"MISSOURI"	"1994"	NA
"MONTANA"	"1994"	NA
"NEBRASKA"	"1994"	NA
"NEVADA"	"1994"	NA
