"","BusStopCode","RoadName","Description","Latitude","Longitude"
"357","11009","Ghim Moh Rd","Ghim Moh Ter",1.3110673548964,103.78932237624
"358","11019","Jln Bt Merah","Opp OG Fty",1.28679632523156,103.805656772953
"359","11021","Queensway","Aft Queenstown NPC HQ",1.28941805603102,103.802286943985
"360","11029","Queensway","Blk 166",1.29013472201419,103.802021110988
"361","11031","Queensway","Opp Queen's Cl",1.29119666696879,103.800455000001
"362","11039","Queensway","Blk 19",1.29245762862665,103.79998683929
"363","11041","Queensway","Aft C'wealth Dr",1.29624499998226,103.799523332995
"364","11049","Queensway","Opp Blessed Sacrament Ch",1.2954609366563,103.799525499372
"365","11051","Queensway","Opp Queenstown Polyclinic",1.29872166703909,103.800297975548
"366","11059","Queensway","Queenstown Polyclinic",1.29882892782979,103.800973892228
"367","11061","Queensway","Opp Queensway Sec Sch",1.30265777802206,103.801186944025
"368","11069","Queensway","Queensway Sec Sch",1.30236853162324,103.801617622377
"369","11071","Queensway","Blk 97",1.30621305601609,103.80170944397
"370","11079","Queensway","Opp Blk 95",1.305441389003,103.801852500007
"371","11081","Queensway","Viz Holland",1.30851972202313,103.802580277996
"372","11089","Queensway","Opp Holland Hill Lodge",1.30946135492693,103.803340873546
"373","11091","Farrer Rd","Tulip Gdn",1.31219444050072,103.80367378216
"374","11099","Farrer Rd","Opp Tulip Gdn",1.31305333300118,103.804376666976
"375","11101","Farrer Rd","Farrer Rd Mkt",1.31614971080385,103.805960121892
"376","11109","Farrer Rd","Spanish Village",1.31552472199926,103.805743056028
"377","11111","Farrer Rd","Farrer Rd Stn",1.31780157259006,103.807718669525
"378","11119","Farrer Rd","Opp Farrer Rd Stn",1.31747833490912,103.807856067286
"379","11131","C'wealth Ave","Queens Condo",1.2928849988829,103.807066944173
"380","11139","C'wealth Ave","Blk 53A CP",1.2931986108138,103.807446948413
"381","11141","C'wealth Ave","Queenstown Stn",1.29463705145492,103.805825106684
"382","11149","C'wealth Ave","Queenstown Stn",1.29506407111991,103.805962800948
"383","11151","C'wealth Ave","Blk 42",1.29863585845076,103.802475929256
"384","11159","C'wealth Ave","Aft Ch Of Our Saviour",1.29800440816386,103.803626568556
"385","11161","C'wealth Ave","C'wealth Stn",1.30213305598263,103.798390833021
"386","11169","C'wealth Ave","C'wealth Stn",1.30270500001823,103.798381666973
"387","11171","C'wealth Ave","Opp Blk 7B",1.30535666699303,103.794797221969
"388","11179","C'wealth Ave","Blk 8",1.30627521395682,103.794279401175
"389","11181","C'wealth Ave","Opp Blk 43",1.30722333300814,103.792276388969
"390","11189","C'wealth Ave","Blk 43",1.30740138898924,103.792542222024
"391","11191","C'wealth Ave West","Buona Vista Stn",1.30801640815091,103.788373154627
"392","11199","C'wealth Ave West","Blk 15",1.30837970735444,103.788431453032
"393","11201","Holland Rd","CSC Dempsey Clubhse",1.30692642897557,103.811864535774
"394","11209","Holland Rd","Opp Peirce Rd",1.30817280849852,103.810383498176
"395","11211","Holland Rd","Aft Peirce Rd",1.30838779885113,103.80939522851
"396","11219","Holland Rd","Great Eastern Mans",1.30988506093033,103.807164078301
"397","11221","Holland Rd","Lien Twrs",1.31002225322358,103.80544413357
"398","11229","Holland Rd","Les Jardins De Holland",1.31060065879064,103.805225422272
"399","11231","Holland Rd","Aft Estoril Mans",1.31115316310297,103.80119919778
"400","11239","Holland Rd","Fairlodge",1.31152857401616,103.801655173303
"401","11259","Holland Dr","Opp Blk 21",1.31119887945564,103.792740022134
"402","11261","Holland Rd","Holland Village",1.31223168432152,103.794446218385
"403","11269","Holland Rd","Opp Holland Village",1.31256112590195,103.794537966974
"404","11271","Holland Rd","Aft East Sussex Lane",1.31473444398294,103.790084166998
"405","11279","Holland Rd","Aft Coronation Rd West",1.31466878886978,103.790692597681
"406","11281","Holland Rd","Aft Tan Boon Chong Ave",1.31622694399746,103.788521943991
"407","11289","Holland Rd","Opp Tan Boon Chong Ave",1.31618891387774,103.789043425179
"408","11291","Holland Rd","Cold Storage Jelita",1.31792777802094,103.785923333009
"409","11299","Holland Rd","Opp Cold Storage Jelita",1.31826975603165,103.785588436802
"410","11301","Sixth Ave","Hse No. 578",1.31803972093441,103.787900677163
"411","11309","Sixth Ave","Hse No. 589",1.31862443850443,103.788429935262
"412","11311","Sixth Ave","Hse No. 532",1.31989638898836,103.789186944023
"413","11319","Sixth Ave","Opp Hse No. 516",1.3203063798654,103.789599706248
"414","11321","Sixth Ave","Opp Regent Villa",1.32123138902898,103.790103610985
"415","11329","Sixth Ave","Regent Villa",1.32236139685053,103.790980940084
"416","11331","Sixth Ave","Opp Dynasty Gdn II",1.32320918827361,103.791446685756
"417","11339","Sixth Ave","Dynasty Lodge",1.32398638897489,103.792047221989
"418","11341","Sixth Ave","Garlick Ville",1.32551506183496,103.792827908943
"419","11349","Sixth Ave","Opp Garlick Ville",1.32566611098306,103.793073889033
"420","11351","Ghim Moh Rd","Blk 13",1.30934571218561,103.789451127752
"421","11359","Ghim Moh Rd","Blk 12",1.30931022636473,103.789686083471
"422","11361","Nth Buona Vista Rd","Buona Vista Stn",1.30649698638726,103.790581235424
"423","11369","Nth Buona Vista Rd","Opp Buona Vista Stn",1.3063259638605,103.790848277415
"424","11379","Nth Buona Vista Rd","Buona Vista Ter",1.30917002463976,103.792363231286
"425","11381","Holland Dr","Blk 10A",1.30841137865065,103.793282941023
"426","11389","Holland Dr","Blk 46",1.30906501014268,103.792932168781
"427","11401","Holland Ave","Blk 12",1.30906722197973,103.795074444021
"428","11409","Holland Ave","Blk 9",1.3076441670056,103.79432583302
"429","11419","Holland Ave","Holland Village Stn",1.31102981378085,103.796043992027
"430","11429","C'wealth Dr","Opp Blk 115B",1.30454000002017,103.798363332998
"431","11439","C'wealth Dr","Blk 92",1.30606472198412,103.800297778015
"432","11441","C'wealth Dr","Blk 58",1.29780416697573,103.797540556032
"433","11449","C'wealth Dr","Blk 37B",1.29840527801842,103.797603333023
"434","11451","C'wealth Dr","Blk 72",1.30034972200468,103.797072778015
"435","11459","C'wealth Dr","Blk 50",1.30097055597804,103.796851943996
"436","11469","Margaret Dr","Queensway Sec Sch",1.30113503392421,103.801885843269
"437","11471","Margaret Dr","Opp The Fisherman Ch",1.29951892595663,103.803151566066
"438","11479","Margaret Dr","The Fisherman Ch",1.29938075130292,103.803719858379
"439","11481","Margaret Dr","Queenstown Lib",1.29811518922625,103.806005403545
"440","11489","Margaret Dr","Opp Queenstown Lib",1.29845351507922,103.804997205712
"441","11491","Margaret Dr","Opp Queenstown Pr Sch",1.29710202847016,103.8076364994
"442","11499","Margaret Dr","Queenstown Pr Sch",1.29685053610951,103.807886633345
"443","11511","Alexandra Rd","Alexandra Hosp",1.2859468736223,103.802518844624
"444","11519","Alexandra Rd","Opp Queensway Shop Ctr",1.28665742231261,103.803341294253
"445","11521","Alexandra Rd","Anchorpoint",1.2885710102662,103.805430030472
"446","11529","Alexandra Rd","Bef IKEA Ind Bldg",1.28903120647732,103.806090930528
"447","11531","Alexandra Rd","Opp Lea Hin Hardware Fty",1.29108833302538,103.807530833028
"448","11539","Alexandra Rd","Lea Hin Hardware Fty",1.29117049549107,103.807861804987
"449","11541","Stirling Rd","Opp Queens",1.29235984013148,103.805785001398
"450","11551","Stirling Rd","Tiong Ghee Tp",1.29126703051517,103.804095983525
"451","11561","Stirling Rd","Blk 166",1.29107396045212,103.802475929243
"452","11579","Mei Ling St","Blk 158",1.29256489056942,103.803033212522
"453","11589","Mei Ling St","Blk 157",1.292991881006,103.804005249958
"454","11599","Mei Ling St","Blk 153",1.29420805600708,103.803148889006
"455","11609","Mei Chin Rd","Blk 163",1.29188972202709,103.802121944018
"456","12021","Holland Rd","Bef Moonbeam Wk",1.31907638897016,103.782430556015
"457","12029","Holland Rd","Opp Moonbeam Wk",1.31958369390988,103.782439210915
"458","12031","Ulu Pandan Rd","Pandan Valley Condo",1.3208008510991,103.779628555217
"459","12039","Ulu Pandan Rd","Opp Pandan Valley Condo",1.32104526183447,103.780189983868
"460","12041","Ulu Pandan Rd","Aft Pandan Valley",1.32049172685895,103.776534421205
"461","12049","Ulu Pandan Rd","Opp Pandan Valley",1.32091131971837,103.776558889914
"462","12051","Ulu Pandan Rd","Pine Gr Condo",1.3204289505949,103.775061310541
"463","12059","Ulu Pandan Rd","Opp Pine Gr Condo",1.32072731097778,103.775158978338
"464","12061","Clementi Rd","Blk 109",1.32178500189496,103.770873398591
"465","12069","Clementi Rd","Opp Blk 109A",1.32130498052031,103.771002875929
"466","12071","Clementi Rd","Blk 116",1.32402249998323,103.772193888966
"467","12079","Clementi Rd","Opp Blk 116",1.32383187575187,103.772630943757
"468","12081","Clementi Rd","Maju Camp",1.32672415183314,103.775616779642
"469","12089","Clementi Rd","Opp Maju Camp",1.32652805602916,103.775748333001
"470","12091","Clementi Rd","SIM HQ",1.32918315486756,103.777147116685
"471","12099","Clementi Rd","Opp SIM HQ",1.32804027627752,103.776710824104
"472","12101","Clementi Rd","Ngee Ann Poly",1.33243896358504,103.777685063167
"473","12109","Clementi Rd","Opp Ngee Ann Poly",1.33111288044308,103.777985852935
"474","12111","Ulu Pandan Rd","Bef Clementi Rd",1.3191179107649,103.772229807867
"475","12119","Ulu Pandan Rd","Police KINS Trg Camp",1.31964598192789,103.772792662814
"476","12121","Ghim Moh Rd","Blk 7",1.31164833301814,103.787151667032
"477","12129","Ghim Moh Rd","Blk 3",1.31182111096862,103.787326110992
"478","12131","Mt Sinai Rd","Aft Grove Rd",1.3141594439742,103.785061666981
"479","12139","Mt Sinai Rd","Aft Mt Sinai Lane",1.31453185933289,103.785041570686
"480","12141","Mt Sinai Dr","Opp Henry Pk Apts",1.31574389841394,103.782391548191
"481","12149","Mt Sinai Dr","Henry Pk Apts",1.31576900455367,103.782660991585
"482","12151","Moonbeam Walk","Evian Condo",1.31865064467378,103.781275749197
"483","12169","Pandan Valley","Pandan Valley",1.31916549240365,103.777241706879
"484","12179","Mt Sinai Rise","Montview",1.31679504687757,103.776994943613
"485","12189","Mt Sinai Rise","Bef Mt Sinai Dr",1.31642693680141,103.780224022431
"486","12199","Mt Sinai Rise","Opp Village Twr",1.31547998901343,103.778206224983
"487","12201","Clementi Ave 6","Logishub @ Clementi",1.32670826856501,103.763995095855
"488","12209","Clementi Ave 6","Opp Logishub @ Clementi",1.32653202760922,103.764299682206
"489","12211","Mt Sinai Dr","Bet Hse Nos.33/35",1.31721336095462,103.780707120886
"490","13011","Napier Rd","Opp S'pore Botanic Gdns",1.30634849184404,103.819838226145
"491","13019","Napier Rd","S'pore Botanic Gdns",1.3067380217198,103.820130798949
"492","13021","Holland Rd","Aft Min Of Foreign Affairs",1.30633972996805,103.814306708163
"493","13029","Holland Rd","Bef Tyersall Ave",1.30671783282361,103.814518588021
"494","13031","Tanglin Rd","Opp Chatsworth Rd",1.29912972200223,103.817073889012
"495","13039","Tanglin Rd","Bef Chatsworth Rd",1.29981572699945,103.81744265558
"496","13041","Tanglin Rd","Aft Rochalie Dr",1.30242834318416,103.819676347233
"497","13049","Tanglin Rd","Bef Rochalie Dr",1.30261671321463,103.820450696245
"498","13051","River Valley Rd","Opp Valley Pt Condo",1.29334305906356,103.826365620906
"499","13059","River Valley Rd","Valley Pt Condo",1.29328273601932,103.826634926768
"500","13062","River Valley Rd","Mutiara View",1.2948495492402,103.828525543241
"501","13063","River Valley Rd","Mutiara Crest",1.29544829339552,103.829541726087
"502","13069","River Valley Rd","Valley Pk Condo",1.29488000002792,103.828808056026
"503","13071","River Valley Rd","Opp ERC Inst",1.29636199316259,103.832251294437
"504","13079","River Valley Rd","Aft ERC Inst",1.29616972198544,103.832558610993
"505","13081","River Valley Rd","Airview Twr",1.2959113890106,103.836242777988
"506","13089","River Valley Rd","The Morningside",1.29575111096804,103.836041111034
"507","13091","River Valley Rd","Aft AA Ctr",1.29593138900491,103.839378056019
"508","13099","River Valley Rd","Bef AA Ctr",1.29578024244395,103.839612720812
"509","13101","River Valley Rd","Opp Mohd Sultan Rd",1.29414162678811,103.842312097577
"510","13109","River Valley Rd","UE Sq",1.29350944398488,103.842724167027
"511","13119","Kim Seng Rd","Opp Great World City",1.29362677394379,103.832838535309
"512","13121","Zion Rd","Opp Great World City",1.29409221679274,103.83083776408
"513","13139","Kim Seng Rd","The Trillium",1.2950426189642,103.832055330288
"514","13141","Hoot Kiam Rd","Aft Zion Full Gospel Ch",1.29745598928819,103.82996320725
"515","13159","Irwell Bank Rd","Bef Zion Full Gospel Ch",1.29796011528522,103.830531835552
"516","13169","Grange Rd","Grange 80 Condo",1.29910305180416,103.828392891585
"517","13171","Grange Rd","Lucky Twr",1.29906809120339,103.826507034851
"518","13179","Grange Rd","Opp Lucky Twr",1.29925749997453,103.826652500001
"519","13181","Grange Rd","Aft One Tree Hill",1.30023223661153,103.824034730056
"520","13189","Grange Rd","Bef One Tree Hill",1.30038166697497,103.824147499974
"521","13191","Paterson Rd","Paterson Lodge",1.30266053145965,103.829877992486
"522","13199","Paterson Rd","Opp Paterson Lodge",1.30229926867508,103.829992325055
"523","13201","Tanglin Rd","British High Comm",1.30453622259471,103.822095598951
"524","13209","Tanglin Rd","Opp British High Comm",1.3040310710651,103.822056055052
"525","13211","Mohd Sultan Rd","Aft Unity St",1.29241699362559,103.841095990069
"526","14009","Seah Im Rd","HarbourFront Int",1.26703502614245,103.819014699074
"527","14011","Kg Bahru Rd","Bef Mt Faber Lodge",1.26795444401606,103.82552611098
"528","14019","Kg Bahru Rd","Opp Mt Faber Lodge",1.2684889249437,103.825717174465
"529","14021","Lower Delta Rd","BEF TELOK BLANGAH RISE",1.27132972198996,103.824783611017
"530","14029","Lower Delta Rd","Blk 105",1.27247333301883,103.82418777803
"531","14031","Lower Delta Rd","St. Theresa's Convent",1.27624277802151,103.823060278009
"532","14039","Lower Delta Rd","Opp St. Theresa's Convent",1.27663637861466,103.823458267688
"533","14041","Henderson Rd","Blk 54",1.2732727805917,103.812470793017
"534","14049","Henderson Rd","Opp Blk 55",1.27324166755337,103.813042319997
"535","14051","Henderson Rd","Aft Telok Blangah Hts",1.27581500000367,103.815075555992
"536","14059","Henderson Rd","Bef Telok Blangah Hts",1.27537485139506,103.815143654923
"537","14061","Keppel Rd","Opp Former Railway Stn",1.27231269789239,103.838620357349
"538","14069","Keppel Rd","Former Railway Stn",1.27261333297575,103.836948611021
"539","14071","Keppel Rd","Keppel Workshop",1.27220342411953,103.833902586259
"540","14081","Keppel Rd","Tg Pagar DP Blk F5",1.27067760623796,103.830613678712
"541","14089","Keppel Rd","Opp Tg Pagar DP Blk F5",1.27046005041763,103.829792773326
"542","14101","Keppel Rd","Opp Keppel DP Blk 517",1.26837500002503,103.82825805601
"543","14109","Keppel Rd","Keppel DP Blk 517",1.26804601553507,103.827224905056
"544","14119","Telok Blangah Rd","Opp VivoCity",1.26592360897281,103.822282780366
"545","14121","Telok Blangah Rd","HarbourFront Stn",1.26591350024271,103.819256606218
"546","14129","Telok Blangah Rd","HarbourFront Stn",1.26607869101924,103.819778773911
"547","14131","Telok Blangah Rd","Caribbean at Keppel Bay",1.26740130257465,103.816754411503
"548","14139","Telok Blangah Rd","Bef Seah Im Rd",1.2686352773503,103.815469523808
"549","14141","Telok Blangah Rd","VivoCity",1.26552421466644,103.822113268462
"550","14149","Telok Blangah Rd","Aft HarbourFront Stn",0,0
"551","14151","Telok Blangah Rd","Opp Chr Community Chapel",1.26964765905364,103.812935941234
"552","14159","Telok Blangah Rd","Bef Chr Community Chapel",1.26994046445496,103.813154190818
"553","14161","Telok Blangah Rd","Telok Blangah Stn",1.27075866533548,103.810099130053
"554","14169","Telok Blangah Rd","Opp Telok Blangah Stn",1.27118550385957,103.809418104345
"555","14171","Telok Blangah Rd","Opp Yeo's Bldg",1.27145959833005,103.806548570594
"556","14179","Telok Blangah Rd","Yeo's Bldg",1.27188454577735,103.806300005338
"557","14189","Telok Blangah Rd","Aft Alexandra Rd",1.27269303340787,103.803983632146
"558","14191","Depot Rd","Blk 104B",1.28121833300943,103.812114444007
"559","14199","Depot Rd","Blk 118",1.28131676735406,103.812750563708
"560","14201","Depot Rd","Blk 109B",1.28167307267242,103.809146838923
"561","14209","Depot Rd","Aft Hewlett Packard",1.28176397706369,103.809588697121
"562","14211","Depot Rd","ISS Intl Sch",1.28161168409316,103.805218774698
"563","14219","Depot Rd","Opp Blk 114",1.28218647936578,103.806849612528
"564","14221","Kg Bahru Rd","Opp St. Teresa's Ch",1.27359332247784,103.828933717284
"565","14229","Kg Bahru Rd","St. Teresa's Ch",1.27370670186653,103.828578889152
"566","14231","Kg Bahru Rd","Keppel DP Blk 519",1.27100999999332,103.826672222025
"567","14239","Kg Bahru Rd","Opp Keppel DP Blk 519",1.27178138152481,103.827142393632
"568","14241","Henderson Rd","Opp Blk 1",1.27914353103301,103.816872508754
"569","14249","Henderson Rd","Blk 1",1.27947405747082,103.81732991211
"570","14259","Telok Blangah Cres","Blk 11",1.27784501068205,103.81865821941
"571","14269","Telok Blangah Cres","Blk 10",1.27758480623244,103.819994511212
"572","14271","Telok Blangah Way","Al-Amin Mque",1.27568194286532,103.819148540489
"573","14279","Telok Blangah Way","Blk 25",1.27591552267791,103.819208926028
"574","14281","Telok Blangah Way","Opp Blk 11",1.27699671573899,103.818043774906
"575","14291","Telok Blangah Way","Blk 27",1.27468440821038,103.821326494221
"576","14299","Telok Blangah Way","Opp Blk 27",1.27488820445716,103.821271329439
